Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C526522,21922,UNION STRIPE WITH FRINGE  HAMMOCK,-1,2010-10-12 11:15:00,7.95,14534.0,United Kingdom
C526523,22634,CHILDS BREAKFAST SET SPACEBOY,-1,2010-10-12 11:16:00,9.95,,United Kingdom
C526523,22635,CHILDS BREAKFAST SET DOLLY GIRL,-1,2010-10-12 11:16:00,9.95,,United Kingdom
C526523,21156,RETROSPOT CHILDRENS APRON,-2,2010-10-12 11:16:00,1.95,,United Kingdom
C526523,22444,GROW YOUR OWN PLANT IN A CAN,-1,2010-10-12 11:16:00,1.25,,United Kingdom
C526523,82580,BATHROOM METAL SIGN,-1,2010-10-12 11:16:00,0.55,,United Kingdom
C526526,22807,SET OF 6 T-LIGHTS TOADSTOOLS,-6,2010-10-12 11:22:00,2.95,18260.0,United Kingdom
C526526,22456,NATURAL SLATE CHALKBOARD LARGE,-1,2010-10-12 11:22:00,4.25,18260.0,United Kingdom
C526537,D,Discount,-1,2010-10-12 11:29:00,3.39,16422.0,United Kingdom
C526543,21735,TWO DOOR CURIO CABINET,-1,2010-10-12 11:31:00,12.75,17706.0,United Kingdom
C526593,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-10-12 11:53:00,2.55,14035.0,United Kingdom
C526593,22156,HEART DECORATION WITH PEARLS,-1,2010-10-12 11:53:00,0.85,14035.0,United Kingdom
C526596,20682,RED SPOTTY CHILDS UMBRELLA,-1,2010-10-12 11:54:00,3.25,16401.0,United Kingdom
C526596,22323,PINK POLKADOT KIDS BAG,-1,2010-10-12 11:54:00,1.95,16401.0,United Kingdom
526609,21735,TWO DOOR CURIO CABINET,-53,2010-10-12 12:17:00,0.0,,United Kingdom
C526616,21671,RED SPOT CERAMIC DRAWER KNOB,-12,2010-10-12 12:26:00,1.25,17841.0,United Kingdom
C526616,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-10-12 12:26:00,8.5,17841.0,United Kingdom
C526630,D,Discount,-1,2010-10-12 13:01:00,11.3,14527.0,United Kingdom
C526648,85232D,SET/3 DECOUPAGE STACKING TINS,-1,2010-10-12 13:40:00,4.95,14243.0,United Kingdom
C526653,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-2,2010-10-12 14:10:00,12.75,15046.0,United Kingdom
C526653,21823,PAINTED METAL HEART WITH HOLLY BELL,-24,2010-10-12 14:10:00,1.45,15046.0,United Kingdom
C526667,22807,SET OF 6 T-LIGHTS TOADSTOOLS,-12,2010-10-12 15:30:00,2.55,14846.0,United Kingdom
C526670,20749,ASSORTED COLOUR MINI CASES,-1,2010-10-12 15:58:00,7.95,13541.0,United Kingdom
C526670,22138,BAKING SET 9 PIECE RETROSPOT,-12,2010-10-12 15:58:00,4.95,13541.0,United Kingdom
C526671,17003,BROCADE RING PURSE,-700,2010-10-12 16:03:00,0.05,16422.0,United Kingdom
C526726,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,2010-10-12 17:27:00,4.25,15978.0,United Kingdom
C526727,21808,"CHRISTMAS GARLAND STARS,TREES",-2,2010-10-12 17:29:00,3.75,16325.0,United Kingdom
C526727,21804,WHITE CHRISTMAS GARLAND STARS TREES,-2,2010-10-12 17:29:00,3.75,16325.0,United Kingdom
C526728,21843,RED RETROSPOT CAKE STAND,-10,2010-10-12 17:32:00,9.95,14299.0,United Kingdom
C526730,21486,PINK HEART DOTS HOT WATER BOTTLE,-1,2010-10-12 17:35:00,3.75,17091.0,United Kingdom
C526731,22465,HANGING METAL STAR LANTERN,-2,2010-10-12 17:49:00,1.65,12476.0,Germany
C526731,21658,GLASS  BEURRE DISH,-1,2010-10-12 17:49:00,3.95,12476.0,Germany
C526732,22156,HEART DECORATION WITH PEARLS,-1,2010-10-12 17:51:00,0.85,14035.0,United Kingdom
C526734,22138,BAKING SET 9 PIECE RETROSPOT,-4,2010-10-12 17:53:00,4.95,13440.0,United Kingdom
C526735,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-10-12 17:57:00,14.95,15291.0,United Kingdom
C526735,82484,WOOD BLACK BOARD ANT WHITE FINISH,-6,2010-10-12 17:57:00,5.55,15291.0,United Kingdom
C526736,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-10-12 17:59:00,7.95,15596.0,United Kingdom
C526737,22908,PACK OF 20 NAPKINS RED APPLES,-3,2010-10-12 18:00:00,0.85,15978.0,United Kingdom
C526739,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-3,2010-10-12 18:05:00,0.65,,United Kingdom
C526740,22423,REGENCY CAKESTAND 3 TIER,-1,2010-10-12 18:15:00,12.75,13455.0,United Kingdom
C526740,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2010-10-12 18:15:00,1.25,13455.0,United Kingdom
C526740,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,-1,2010-10-12 18:15:00,5.95,13455.0,United Kingdom
C526740,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2010-10-12 18:15:00,4.95,13455.0,United Kingdom
C526742,22487,WHITE WOOD GARDEN PLANT LADDER,-8,2010-10-12 18:17:00,8.5,13881.0,United Kingdom
C526743,22544,MINI JIGSAW SPACEBOY,-48,2010-10-12 18:30:00,0.42,12993.0,United Kingdom
C526743,22545,MINI JIGSAW BUNNIES,-48,2010-10-12 18:30:00,0.42,12993.0,United Kingdom
C526744,22669,RED BABY BUNTING,-5,2010-10-12 18:33:00,2.95,15358.0,United Kingdom
C526803,85232A,SET/3 POLKA DOT STACKING TINS,-1,2010-10-13 11:37:00,4.95,12480.0,Germany
C526803,21217,RED SPOTTY ROUND CAKE TINS,-1,2010-10-13 11:37:00,9.95,12480.0,Germany
C526803,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-10-13 11:37:00,4.95,12480.0,Germany
C526814,21622,VINTAGE UNION JACK CUSHION COVER,-1,2010-10-13 11:43:00,4.95,17377.0,United Kingdom
C526837,M,Manual,-1,2010-10-13 11:52:00,756.4,13378.0,United Kingdom
C526839,22423,REGENCY CAKESTAND 3 TIER,-3,2010-10-13 11:56:00,12.75,15611.0,United Kingdom
C526840,85066,CREAM SWEETHEART MINI CHEST,-2,2010-10-13 11:58:00,12.75,14329.0,United Kingdom
C526844,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2010-10-13 12:08:00,0.85,12909.0,United Kingdom
C526844,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,2010-10-13 12:08:00,1.49,12909.0,United Kingdom
C526851,22574,HEART WOODEN CHRISTMAS DECORATION,-96,2010-10-13 12:37:00,0.85,16775.0,United Kingdom
C526855,M,Manual,-1,2010-10-13 12:55:00,1108.44,15202.0,United Kingdom
C526858,M,Manual,-1,2010-10-13 13:01:00,2667.88,15202.0,United Kingdom
C526880,22196,SMALL HEART MEASURING SPOONS,-1,2010-10-13 14:19:00,0.72,17511.0,United Kingdom
C526880,20675,BLUE SPOTTY BOWL,-1,2010-10-13 14:19:00,1.06,17511.0,United Kingdom
C526880,20674,GREEN SPOTTY BOWL,-1,2010-10-13 14:19:00,1.06,17511.0,United Kingdom
C526880,20677,PINK SPOTTY BOWL,-1,2010-10-13 14:19:00,1.06,17511.0,United Kingdom
C526880,20676,RED SPOTTY BOWL,-1,2010-10-13 14:19:00,1.06,17511.0,United Kingdom
C526880,47568,ENGLISH ROSE DESIGN PEG BAG,-1,2010-10-13 14:19:00,1.69,17511.0,United Kingdom
C526880,21930,JUMBO STORAGE BAG SKULLS,-1,2010-10-13 14:19:00,1.65,17511.0,United Kingdom
C526880,22197,SMALL POPCORN HOLDER,-1,2010-10-13 14:19:00,0.72,17511.0,United Kingdom
C526880,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-10-13 14:19:00,2.55,17511.0,United Kingdom
C526880,22659,LUNCH BOX I LOVE LONDON,-1,2010-10-13 14:19:00,1.65,17511.0,United Kingdom
C526880,22618,COOKING SET RETROSPOT,-1,2010-10-13 14:19:00,8.49,17511.0,United Kingdom
C526886,35004C,SET OF 3 COLOURED  FLYING DUCKS,-1,2010-10-13 14:24:00,5.45,16725.0,United Kingdom
C526898,22505,MEMO BOARD COTTAGE DESIGN,-1,2010-10-13 14:57:00,4.95,15351.0,United Kingdom
C526912,22503,CABIN BAG VINTAGE PAISLEY,-1,2010-10-13 15:57:00,24.95,12709.0,Germany
C526912,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",-1,2010-10-13 15:57:00,4.25,12709.0,Germany
C526912,22467,GUMBALL COAT RACK,-1,2010-10-13 15:57:00,2.1,12709.0,Germany
C526912,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-13 15:57:00,10.95,12709.0,Germany
526917,84406B,CREAM CUPID HEARTS COAT HANGER,-11,2010-10-13 16:21:00,0.0,,United Kingdom
C526918,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,-2,2010-10-13 16:22:00,3.75,16281.0,United Kingdom
C526925,22360,GLASS JAR ENGLISH CONFECTIONERY,-5,2010-10-13 17:22:00,2.95,13199.0,United Kingdom
C526929,84946,ANTIQUE SILVER TEA GLASS ETCHED,-1,2010-10-14 09:22:00,1.25,13093.0,United Kingdom
C526931,22628,PICNIC BOXES SET OF 3 RETROSPOT,-1,2010-10-14 09:33:00,4.95,14930.0,Channel Islands
C526939,84247E,PACK/12 XMAS FUN CARD,-11,2010-10-14 10:11:00,2.95,15898.0,United Kingdom
C526956,21843,RED RETROSPOT CAKE STAND,-1,2010-10-14 11:01:00,10.95,15339.0,United Kingdom
C526956,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2010-10-14 11:01:00,4.95,15339.0,United Kingdom
C526956,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-14 11:01:00,12.75,15339.0,United Kingdom
C527019,20725,LUNCH BAG RED SPOTTY,-1,2010-10-14 11:49:00,1.45,14680.0,United Kingdom
C527019,22355,CHARLOTTE BAG SUKI DESIGN,-1,2010-10-14 11:49:00,0.72,14680.0,United Kingdom
C527019,22384,LUNCH BAG PINK RETROSPOT,-4,2010-10-14 11:49:00,1.65,14680.0,United Kingdom
C527019,21931,JUMBO STORAGE BAG SUKI,-1,2010-10-14 11:49:00,1.95,14680.0,United Kingdom
C527019,20713,JUMBO BAG OWLS,-1,2010-10-14 11:49:00,1.95,14680.0,United Kingdom
C527020,22417,PACK OF 60 SPACEBOY CAKE CASES,-24,2010-10-14 11:52:00,0.55,12589.0,France
C527020,20716,PARTY FOOD SHOPPER BAG,-10,2010-10-14 11:52:00,1.25,12589.0,France
C527020,16156S,WRAP PINK FAIRY CAKES,-25,2010-10-14 11:52:00,0.42,12589.0,France
C527020,84987,SET OF 36 TEATIME PAPER DOILIES,-12,2010-10-14 11:52:00,1.45,12589.0,France
C527020,21720,CAKE SHOP  STICKER SHEET,-12,2010-10-14 11:52:00,0.85,12589.0,France
C527020,21123,SET/10 IVORY SPOTTY PARTY CANDLES,-24,2010-10-14 11:52:00,1.25,12589.0,France
C527020,85216,ASSORTED CAKES FRIDGE MAGNETS,-12,2010-10-14 11:52:00,0.65,12589.0,France
C527020,84991,60 TEATIME FAIRY CAKE CASES,-24,2010-10-14 11:52:00,0.55,12589.0,France
C527020,22659,LUNCH BOX I LOVE LONDON,-12,2010-10-14 11:52:00,1.95,12589.0,France
C527020,21125,SET 6 FOOTBALL CELEBRATION CANDLES,-12,2010-10-14 11:52:00,1.25,12589.0,France
C527020,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-12,2010-10-14 11:52:00,1.45,12589.0,France
C527020,22624,IVORY KITCHEN SCALES,-2,2010-10-14 11:52:00,8.5,12589.0,France
C527020,22634,CHILDS BREAKFAST SET SPACEBOY,-6,2010-10-14 11:52:00,9.95,12589.0,France
C527020,22218,CAKE STAND LACE WHITE,-3,2010-10-14 11:52:00,4.25,12589.0,France
C527020,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2010-10-14 11:52:00,0.55,12589.0,France
C527020,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2010-10-14 11:52:00,1.45,12589.0,France
C527020,21973,SET OF 36 MUSHROOM PAPER DOILIES,-12,2010-10-14 11:52:00,1.45,12589.0,France
C527020,21126,SET OF 6 GIRLS CELEBRATION CANDLES,-12,2010-10-14 11:52:00,1.25,12589.0,France
C527020,47570B,TEA TIME TABLE CLOTH,-2,2010-10-14 11:52:00,10.65,12589.0,France
C527020,21121,SET/10 RED SPOTTY PARTY CANDLES,-24,2010-10-14 11:52:00,1.25,12589.0,France
C527020,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,2010-10-14 11:52:00,1.45,12589.0,France
C527020,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-10-14 11:52:00,4.95,12589.0,France
C527020,21122,SET/10 PINK SPOTTY PARTY CANDLES,-24,2010-10-14 11:52:00,1.25,12589.0,France
C527020,47567B,TEA TIME KITCHEN APRON,-3,2010-10-14 11:52:00,5.95,12589.0,France
C527020,47591D,PINK FAIRY CAKE CHILD'S APRON,-8,2010-10-14 11:52:00,1.95,12589.0,France
C527020,22027,TEA PARTY BIRTHDAY CARD,-12,2010-10-14 11:52:00,0.42,12589.0,France
C527020,21976,PACK OF 60 MUSHROOM CAKE CASES,-24,2010-10-14 11:52:00,0.55,12589.0,France
C527020,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-10-14 11:52:00,0.55,12589.0,France
C527020,POST,POSTAGE,-3,2010-10-14 11:52:00,1.0,12589.0,France
C527024,85063,CREAM SWEETHEART MAGAZINE RACK,-5,2010-10-14 11:57:00,14.95,15291.0,United Kingdom
C527025,22865,HAND WARMER OWL DESIGN,-1,2010-10-14 11:59:00,2.1,12853.0,United Kingdom
C527025,22423,REGENCY CAKESTAND 3 TIER,-9,2010-10-14 11:59:00,10.95,12853.0,United Kingdom
C527029,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-6,2010-10-14 12:11:00,2.95,15289.0,United Kingdom
C527031,22296,HEART IVORY TRELLIS LARGE,-1,2010-10-14 12:14:00,1.65,15696.0,United Kingdom
C527031,71279,PINK GLASS CANDLEHOLDER,-1,2010-10-14 12:14:00,2.95,15696.0,United Kingdom
C527031,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2010-10-14 12:14:00,9.95,15696.0,United Kingdom
C527031,22297,HEART IVORY TRELLIS SMALL,-1,2010-10-14 12:14:00,1.25,15696.0,United Kingdom
C527031,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-10-14 12:14:00,7.95,15696.0,United Kingdom
C527031,84946,ANTIQUE SILVER TEA GLASS ETCHED,-1,2010-10-14 12:14:00,1.25,15696.0,United Kingdom
C527031,22766,PHOTO FRAME CORNICE,-1,2010-10-14 12:14:00,2.95,15696.0,United Kingdom
C527032,22487,WHITE WOOD GARDEN PLANT LADDER,-2,2010-10-14 12:16:00,9.95,17720.0,United Kingdom
C527032,22168,ORGANISER WOOD ANTIQUE WHITE,-2,2010-10-14 12:16:00,8.5,17720.0,United Kingdom
C527066,21808,"CHRISTMAS GARLAND STARS,TREES",-12,2010-10-14 14:03:00,3.75,15339.0,United Kingdom
C527066,21808,"CHRISTMAS GARLAND STARS,TREES",-24,2010-10-14 14:03:00,3.75,15339.0,United Kingdom
C527082,POST,POSTAGE,-1,2010-10-14 15:32:00,3.49,,United Kingdom
C527083,22769,CHALKBOARD KITCHEN ORGANISER,-1,2010-10-14 15:33:00,24.95,13485.0,United Kingdom
C527106,35001W,HAND OPEN SHAPE DECO.WHITE,-12,2010-10-14 17:13:00,2.95,15380.0,United Kingdom
C527106,35001G,HAND OPEN SHAPE GOLD,-4,2010-10-14 17:13:00,3.39,15380.0,United Kingdom
C527108,D,Discount,-1,2010-10-14 17:17:00,350.6,17389.0,United Kingdom
C527109,22304,COFFEE MUG BLUE PAISLEY DESIGN,-6,2010-10-14 17:22:00,2.55,17935.0,United Kingdom
C527109,22305,COFFEE MUG PINK PAISLEY DESIGN,-6,2010-10-14 17:22:00,2.55,17935.0,United Kingdom
527112,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-80,2010-10-14 17:27:00,0.0,,United Kingdom
C527150,82616B,FRAPPUCINO SCARF KNITTING KIT,-1,2010-10-15 11:19:00,2.95,,United Kingdom
C527253,21936,RED RETROSPOT PICNIC BAG,-5,2010-10-15 12:32:00,2.95,16061.0,United Kingdom
C527259,M,Manual,-1,2010-10-15 12:41:00,1108.44,,United Kingdom
C527260,M,Manual,-1,2010-10-15 12:42:00,2667.88,,United Kingdom
C527263,M,Manual,-1,2010-10-15 12:46:00,345.01,15202.0,United Kingdom
C527269,M,Manual,-1,2010-10-15 13:03:00,2225.17,15202.0,United Kingdom
C527270,D,Discount,-1,2010-10-15 13:03:00,14.08,14527.0,United Kingdom
C527272,M,Manual,-1,2010-10-15 13:09:00,2225.17,15202.0,United Kingdom
C527289,22906,12 MESSAGE CARDS WITH ENVELOPES,-60,2010-10-15 14:07:00,1.45,18018.0,United Kingdom
C527289,16216,LETTER SHAPE PENCIL SHARPENER,-10,2010-10-15 14:07:00,0.16,18018.0,United Kingdom
C527289,16216,LETTER SHAPE PENCIL SHARPENER,-20,2010-10-15 14:07:00,0.16,18018.0,United Kingdom
C527289,20726,LUNCH BAG WOODLAND,-30,2010-10-15 14:07:00,1.65,18018.0,United Kingdom
C527319,M,Manual,-1,2010-10-15 14:51:00,125.96,16879.0,United Kingdom
C527329,M,Manual,-1,2010-10-15 15:11:00,158.65,13463.0,United Kingdom
C527332,M,Manual,-1,2010-10-15 15:25:00,530.31,14781.0,United Kingdom
C527339,M,Manual,-1,2010-10-15 15:35:00,830.12,13085.0,United Kingdom
C527342,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-10-15 15:37:00,7.95,13446.0,United Kingdom
C527342,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-10-15 15:37:00,9.95,13446.0,United Kingdom
527346,22784,LANTERN CREAM GAZEBO,-720,2010-10-15 15:48:00,0.0,,United Kingdom
C527357,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-10-17 10:37:00,16.95,14044.0,United Kingdom
C527368,20703,BLUE PADDED SOFT MOBILE,-1,2010-10-17 11:35:00,4.25,12841.0,United Kingdom
C527389,79323B,BLACK CHERRY LIGHTS,-4,2010-10-17 13:14:00,6.75,17211.0,United Kingdom
C527405,22435,SET OF 9 HEART SHAPED BALLOONS,-100,2010-10-17 14:35:00,1.06,14800.0,United Kingdom
C527405,D,Discount,-1,2010-10-17 14:35:00,69.38,14800.0,United Kingdom
C527410,84378,SET OF 3 HEART COOKIE CUTTERS,-1,2010-10-17 15:02:00,1.06,13798.0,United Kingdom
C527410,35924,HANGING FAIRY CAKE DECORATION,-8,2010-10-17 15:02:00,1.69,13798.0,United Kingdom
C527410,82580,BATHROOM METAL SIGN,-1,2010-10-17 15:02:00,0.42,13798.0,United Kingdom
C527410,20725,LUNCH BAG RED SPOTTY,-2,2010-10-17 15:02:00,1.45,13798.0,United Kingdom
C527410,37450,CERAMIC CAKE BOWL + HANGING CAKES,-3,2010-10-17 15:02:00,2.55,13798.0,United Kingdom
C527410,20728,LUNCH BAG CARS BLUE,-1,2010-10-17 15:02:00,1.45,13798.0,United Kingdom
C527410,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-3,2010-10-17 15:02:00,1.65,13798.0,United Kingdom
C527410,85099F,JUMBO BAG STRAWBERRY,-2,2010-10-17 15:02:00,1.65,13798.0,United Kingdom
C527410,20711,JUMBO BAG TOYS,-4,2010-10-17 15:02:00,1.65,13798.0,United Kingdom
C527410,85150,LADIES & GENTLEMEN METAL SIGN,-2,2010-10-17 15:02:00,2.1,13798.0,United Kingdom
C527410,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-10-17 15:02:00,2.55,13798.0,United Kingdom
C527410,21165,BEWARE OF THE CAT METAL SIGN,-2,2010-10-17 15:02:00,1.45,13798.0,United Kingdom
C527410,85099B,JUMBO BAG RED RETROSPOT,-6,2010-10-17 15:02:00,1.65,13798.0,United Kingdom
C527410,82597,BOMBS AWAY METAL SIGN,-1,2010-10-17 15:02:00,1.69,13798.0,United Kingdom
C527410,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-1,2010-10-17 15:02:00,1.65,13798.0,United Kingdom
C527410,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2010-10-17 15:02:00,1.25,13798.0,United Kingdom
C527410,22064,PINK DOUGHNUT TRINKET POT,-6,2010-10-17 15:02:00,1.45,13798.0,United Kingdom
C527410,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2010-10-17 15:02:00,1.06,13798.0,United Kingdom
C527410,21231,SWEETHEART CERAMIC TRINKET BOX,-7,2010-10-17 15:02:00,1.06,13798.0,United Kingdom
C527422,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-4,2010-10-17 16:02:00,5.95,15551.0,United Kingdom
C527425,22440,BALLOON WATER BOMB PACK OF 35,-20,2010-10-17 16:10:00,0.42,14953.0,United Kingdom
C527430,21788,KIDS RAIN MAC BLUE,-3,2010-10-17 16:35:00,0.85,12835.0,United Kingdom
C527432,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-4,2010-10-17 16:38:00,6.75,15551.0,United Kingdom
C527460,84670,JAPANESE CROCHETED ANIMAL,-100,2010-10-18 10:35:00,0.42,15574.0,United Kingdom
C527464,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2010-10-18 10:48:00,4.95,14395.0,United Kingdom
C527464,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,2010-10-18 10:48:00,6.45,14395.0,United Kingdom
527465,21915,RED  HARMONICA IN BOX,-390,2010-10-18 10:51:00,0.0,,United Kingdom
C527469,22947,WOODEN ADVENT CALENDAR RED,-1,2010-10-18 11:13:00,16.95,17841.0,United Kingdom
C527469,22271,FELTCRAFT DOLL ROSIE,-1,2010-10-18 11:13:00,2.95,17841.0,United Kingdom
C527476,22215,CAKE STAND WHITE TWO TIER LACE,-4,2010-10-18 11:29:00,8.5,17667.0,United Kingdom
C527477,22070,SMALL RED RETROSPOT MUG IN BOX,-1,2010-10-18 11:31:00,3.75,16499.0,United Kingdom
C527477,22071,SMALL WHITE RETROSPOT MUG IN BOX,-1,2010-10-18 11:31:00,3.75,16499.0,United Kingdom
C527480,22583,PACK OF 6 HANDBAG GIFT BOXES,-17,2010-10-18 11:37:00,2.55,,United Kingdom
C527481,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2010-10-18 11:37:00,2.95,16643.0,United Kingdom
C527481,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,2010-10-18 11:37:00,2.95,16643.0,United Kingdom
C527481,22557,PLASTERS IN TIN VINTAGE PAISLEY,-1,2010-10-18 11:37:00,1.65,16643.0,United Kingdom
C527482,BANK CHARGES,Bank Charges,-1,2010-10-18 11:38:00,129.18,,United Kingdom
C527484,22423,REGENCY CAKESTAND 3 TIER,-2,2010-10-18 11:39:00,12.75,16558.0,United Kingdom
C527485,22911,PAPER CHAIN KIT LONDON,-6,2010-10-18 11:40:00,2.95,14961.0,United Kingdom
527487,17033,"BROCADE PURSE,SMALL ARCH BUTTON",-160,2010-10-18 11:43:00,0.0,,United Kingdom
527489,22689,DOORMAT MERRY CHRISTMAS RED,-36,2010-10-18 11:48:00,0.0,,United Kingdom
C527500,21238,RED SPOTTY CUP,-6,2010-10-18 12:17:00,0.85,17685.0,United Kingdom
C527501,21332,MOROCCAN BEATEN METAL MIRROR,-3,2010-10-18 12:21:00,9.95,16133.0,United Kingdom
C527506,20661,BLUE SPOTTY PURSE,-30,2010-10-18 12:30:00,2.95,17841.0,United Kingdom
C527516,D,Discount,-1,2010-10-18 13:03:00,619.92,18102.0,United Kingdom
C527534,22197,SMALL POPCORN HOLDER,-2,2010-10-18 13:21:00,0.72,15785.0,United Kingdom
C527534,22198,LARGE POPCORN HOLDER,-3,2010-10-18 13:21:00,1.45,15785.0,United Kingdom
C527546,21425,SKULLS STORAGE BOX LARGE,-6,2010-10-18 13:24:00,2.95,13971.0,United Kingdom
C527547,82494L,WOODEN FRAME ANTIQUE WHITE,-1,2010-10-18 13:24:00,2.95,15044.0,United Kingdom
C527547,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-10-18 13:24:00,1.25,15044.0,United Kingdom
C527547,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2010-10-18 13:24:00,1.25,15044.0,United Kingdom
C527553,22671,FRENCH LAUNDRY SIGN BLUE METAL,-1,2010-10-18 13:27:00,1.65,15321.0,United Kingdom
C527553,22758,LARGE PURPLE BABUSHKA NOTEBOOK,-4,2010-10-18 13:27:00,1.25,15321.0,United Kingdom
C527553,22667,RECIPE BOX RETROSPOT,-1,2010-10-18 13:27:00,2.95,15321.0,United Kingdom
C527567,22138,BAKING SET 9 PIECE RETROSPOT,-18,2010-10-18 13:33:00,4.25,17457.0,United Kingdom
C527580,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-4,2010-10-18 13:36:00,3.25,14911.0,EIRE
C527589,85066,CREAM SWEETHEART MINI CHEST,-2,2010-10-18 13:39:00,12.75,16772.0,United Kingdom
C527589,22335,HEART DECORATION PAINTED ZINC,-24,2010-10-18 13:39:00,0.65,16772.0,United Kingdom
C527600,D,Discount,-1,2010-10-18 13:41:00,112.84,14646.0,Netherlands
C527606,21011,GLITTER SNOW PEAR TREE DECORATION,-3,2010-10-18 13:43:00,1.45,18075.0,United Kingdom
C527606,21735,TWO DOOR CURIO CABINET,-1,2010-10-18 13:43:00,12.75,18075.0,United Kingdom
C527606,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2010-10-18 13:43:00,4.95,18075.0,United Kingdom
C527606,20703,BLUE PADDED SOFT MOBILE,-2,2010-10-18 13:43:00,4.25,18075.0,United Kingdom
C527609,POST,POSTAGE,-1,2010-10-18 13:44:00,1.95,13922.0,United Kingdom
C527609,22604,SET OF 4 NAPKIN CHARMS CUTLERY,-12,2010-10-18 13:44:00,2.55,13922.0,United Kingdom
C527621,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-12,2010-10-18 13:47:00,2.95,13368.0,United Kingdom
C527628,21012,ANTIQUE ALL GLASS CANDLESTICK,-2,2010-10-18 13:48:00,2.1,14754.0,United Kingdom
C527637,22156,HEART DECORATION WITH PEARLS,-4,2010-10-18 13:51:00,0.85,16476.0,United Kingdom
C527643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-10-18 13:52:00,8.5,12457.0,Switzerland
C527643,22634,CHILDS BREAKFAST SET SPACEBOY,-3,2010-10-18 13:52:00,9.95,12457.0,Switzerland
C527643,22635,CHILDS BREAKFAST SET DOLLY GIRL,-4,2010-10-18 13:52:00,9.95,12457.0,Switzerland
C527647,84927A,WAKE UP COCKEREL TILE HOOK,-1,2010-10-18 13:54:00,2.1,15281.0,United Kingdom
C527647,85067,CREAM SWEETHEART WALL CABINET,-1,2010-10-18 13:54:00,18.95,15281.0,United Kingdom
C527647,21667,GLASS CAKE COVER AND PLATE,-1,2010-10-18 13:54:00,16.95,15281.0,United Kingdom
C527647,85030,FRENCH CHATEAU OVAL PLATTER,-1,2010-10-18 13:54:00,7.95,15281.0,United Kingdom
C527647,22560,TRADITIONAL MODELLING CLAY,-24,2010-10-18 13:54:00,1.25,15281.0,United Kingdom
527652,16245A,PINK MINI STATIONERY SET W CASE,-1,2010-10-18 13:56:00,0.0,,United Kingdom
C527653,22501,PICNIC BASKET WICKER LARGE,-1,2010-10-18 13:57:00,9.95,15252.0,United Kingdom
